order_id,order_date,customer_id,customer_name,customer_region,customer_segment,product_category,product_name,quantity,unit_price_egp,discount_pct,total_revenue_egp,total_cost_egp,profit_egp,payment_method,sales_channel,sales_rep,delivery_days,customer_rating,promo_applied,returned
ORD102500,2024-05-08,CUST0589,Yasmin Mahmoud,Cairo,Consumer,Sports,Yoga Mat,5,470.39,0.0,2351.95,1139.6,1212.35,Mobile Wallet,Online,,0,5.0,False,False
ORD102673,2024-06-08,CUST0511,Hassan Hassan,mansoura,Consumer,Electronics,Power Bank,2,627.92,0.0,1255.84,685.54,570.3,Mobile Wallet,In-store,Nourhan S.,0,4.0,False,False
ORD105216,2025-08-21,CUST0352,Sara Sherif,Mansoura,Consumer,Electronics,Power Bank,1,586.7,0.0,586.7,335.81,250.89,Card,In-store,Youssef A.,0,5.0,False,False
ORD102890,2024-07-26,CUST0566,Khaled Farouk,Alexandria,Consumer,Clothing,Sneakers,1,1419.18,0.0,1419.18,681.26,737.92,Installment,In-store,Sara M.,0,4.0,False,False
ORD102578,2024-05-24,CUST0354,Karim Mostafa,Cairo,Consumer,Electronics,Bluetooth Speaker,1,938.35,0.0,938.35,556.68,381.67,Cash,Online,Nourhan S.,3,2.0,False,False
ORD103586,2024-12-03,CUST0467,Omar Hassan,Giza,Consumer,Clothing,Jeans,1,767.81,0.0,767.81,313.52,454.29,Card,In-store,Mona K.,0,3.0,False,False
ORD102486,2024-05-06,CUST0447,Youssef Ibrahim,Cairo,SMB,Home & Kitchen,Coffee Maker,2,1399.38,0.0,2798.76,1679.14,1119.62,Card,Online,,5,,False,False
ORD104659,2025-05-03,CUST0303,Laila Sherif,Alexandria,Consumer,Clothing,Men's T-Shirt,1,348.57,0.0,348.57,145.83,202.74,Card,In-store,Omar F.,0,4.0,False,False
ORD102707,2024-06-14,CUST0320,Youssef Ibrahim,Alexandria,Consumer,Sports,Dumbbell Set,2,1759.95,0.0,3519.9,2182.14,1337.76,Mobile Wallet,Online,Youssef A.,2,5.0,False,False
ORD100955,2023-07-03,CUST0300,Nourhan Khalil,Cairo,Enterprise,Home & Kitchen,Blender,1,1103.89,25.0,827.92,590.11,237.81,Card,Online,Khaled T.,2,4.0,True,False
ORD104200,2025-03-02,CUST0132,Youssef Aziz,Cairo,Consumer,Sports,Football,1,351.01,0.0,351.01,184.39,166.62,Cash,Online,,2,5.0,False,False
ORD101053,2023-07-30,CUST0029,Laila Mostafa,Giza,SMB,Beauty,Perfume,1,1362.13,0.0,1362.13,572.79,789.34,Cash,Online,Khaled T.,3,4.0,False,False
ORD102445,2024-04-28,CUST0428,Yasmin Ibrahim,Alexandria,Consumer,Clothing,Sneakers,1,1351.05,0.0,1351.05,684.14,666.91,Cash,In-store,Khaled T.,0,3.0,False,False
ORD102804,2024-07-05,CUST0189,Khaled Sherif,alexandria,Enterprise,HOME & KITCHEN,Vacuum Cleaner,1,3123.12,0.0,3123.12,1836.13,1286.99,Cash,Online,,0,4.0,False,False
ORD100889,2023-06-16,CUST0139,Ahmed Hassan,Tanta,Consumer,Clothing,Women's Dress,1,887.87,0.0,887.87,418.59,469.28,Card,In-store,Mona K.,0,3.0,False,False
ORD103060,2024-09-06,CUST0518,Nourhan Farouk,Cairo,SMB,Sports,Football,1,378.88,0.0,378.88,182.89,195.99,Cash,Phone,Omar F.,0,5.0,False,False
ORD104247,2025-03-08,CUST0025,Yasmin Khalil,mansoura,SMB,Sports,Running Shoes,2,1557.3,0.0,3114.6,1753.04,1361.56,Cash,In-store,Mona K.,0,5.0,False,False
ORD104872,2025-06-10,CUST0151,Youssef Ibrahim,Cairo,Consumer,Groceries,Olive Oil 1L,1,286.13,0.0,286.13,186.69,99.44,Cash,In-store,Nourhan S.,0,1.0,False,False
ORD104914,2025-06-18,CUST0246,Nada Aziz,Giza,SMB,Home & Kitchen,Air Fryer,1,2950.04,0.0,2950.04,1728.23,1221.81,Mobile Wallet,Online,,0,4.0,False,False
ORD100140,2023-02-02,CUST0587,Khaled Aziz,Mansoura,SMB,Clothing,Women's Dress,1,970.52,0.0,970.52,381.2,589.32,Cash,Online,,4,3.0,False,False
ORD100630,2023-04-22,CUST0069,Tarek Aziz,cairo,Enterprise,Electronics,Bluetooth Speaker,1,1001.06,0.0,1001.06,567.3,433.76,Card,Online,Mona K.,1,5.0,False,False
ORD104731,2025-05-16,CUST0251,Omar Mostafa,Cairo,Consumer,Home & Kitchen,Cookware Set,5,2355.45,0.0,11777.25,6661.65,5115.6,Cash,In-store,Omar F.,0,3.0,False,False
ORD100050,2023-01-12,CUST0456,Laila Mahmoud,Alexandria,Consumer,Groceries,Rice 5kg,1,203.43,0.0,203.43,149.71,53.72,Card,Online,,7,,False,False
ORD101907,2024-01-31,CUST0247,Tarek Hassan,,Consumer,Groceries,Coffee 250g,1,168.72,0.0,168.72,101.41,67.31,Cash,Phone,Omar F.,0,1.0,False,False
ORD103372,2024-11-08,CUST0575,Adel Ibrahim,Alexandria,SMB,Groceries,Olive Oil 1L,1,290.31,0.0,290.31,182.61,107.7,Cash,Online,Youssef A.,5,5.0,False,False
ORD100470,2023-04-02,CUST0022,Hassan Sherif,Giza,Consumer,Sports,Football,1,378.2,0.0,378.2,188.21,189.99,Installment,In-store,Mona K.,0,5.0,False,False
ORD100892,2023-06-16,CUST0417,Nourhan El-Sayed,Tanta,Consumer,Sports,Running Shoes,1,1637.53,0.0,1637.53,837.31,800.22,Cash,Phone,Mona K.,0,3.0,False,False
ORD102808,2024-07-05,CUST0203,Khaled Sherif,Cairo,Consumer,Home & Kitchen,Cookware Set,3,2255.69,0.0,6767.07,3989.67,2777.4,Card,In-store,Sara M.,0,5.0,False,False
ORD100653,2023-04-26,CUST0073,Ahmed Aziz,Cairo,Enterprise,Electronics,Phone Case,2,250.36,0.0,500.72,178.8,321.92,Mobile Wallet,In-store,Youssef A.,0,3.0,False,False
ORD103641,2024-12-13,CUST0215,Rania Mahmoud,Tanta,Consumer,Clothing,Men's T-Shirt,1,331.32,0.0,331.32,144.99,186.33,Cash,In-store,Sara M.,0,1.0,False,False
ORD101203,2023-09-11,CUST0116,Mona Ibrahim,Cairo,Enterprise,Groceries,Olive Oil 1L,1,301.11,0.0,301.11,181.33,119.78,Cash,In-store,Khaled T.,0,5.0,False,False
ORD104721,2025-05-15,CUST0537,Nourhan Hassan,Cairo,Consumer,Clothing,Hoodie,1,646.82,0.0,646.82,300.36,346.46,Mobile Wallet,Online,,1,2.0,False,False
ORD105384,2025-09-20,CUST0326,Khaled Sherif,cairo,Consumer,Home & Kitchen,Vacuum Cleaner,2,3455.95,0.0,6911.9,3694.96,3216.94,Card,In-store,Mona K.,0,4.0,False,False
ORD104169,2025-02-27,CUST0464,Adel Mahmoud,Aswan,SMB,Beauty,Makeup Kit,1,623.19,0.0,623.19,252.7,370.49,Cash,Online,,1,4.0,False,False
ORD104687,2025-05-09,CUST0361,Sara Khalil,Cairo,Consumer,Sports,Football,1,393.98,0.0,393.98,188.55,205.43,Card,In-store,Sara M.,0,3.0,False,False
ORD100188,2023-02-12,CUST0172,Amr El-Sayed,giza,Consumer,Electronics,Bluetooth Speaker,2,957.43,0.0,1914.86,1065.82,849.04,Cash,In-store,Sara M.,0,2.0,False,False
ORD103723,2024-12-29,CUST0316,Amr Ibrahim,Alexandria,SMB,Home & Kitchen,Coffee Maker,1,1418.9,0.0,1418.9,854.85,564.05,Card,Online,Omar F.,2,3.0,False,False
ORD102154,2024-03-12,CUST0052,Ahmed Mahmoud,Alexandria,SMB,Electronics,Smart Watch,1,3741.59,0.0,3741.59,2129.94,1611.65,Card,In-store,Sara M.,0,5.0,False,False
ORD100743,2023-05-12,CUST0341,Heba El-Sayed,Alexandria,Enterprise,Home & Kitchen,Cookware Set,1,2296.7,0.0,-2296.7,1358.08,-938.62,Card,Phone,Mona K.,0,,False,True
ORD101914,2024-02-01,CUST0103,Adel Sherif,Giza,Consumer,Home & Kitchen,Vacuum Cleaner,1,3390.86,0.0,3390.86,1963.99,1426.87,Card,Online,,3,1.0,False,False
ORD103449,2024-11-21,CUST0395,Sara Sherif,Aswan,Consumer,Electronics,Phone Case,1,251.11,15.0,213.44,92.03,121.41,Mobile Wallet,Online,,4,3.0,True,False
ORD102856,2024-07-18,CUST0353,Karim Sherif,Cairo,Consumer,Electronics,Phone Case,1,253.84,0.0,253.84,90.35,163.49,Card,Online,,1,2.0,False,False
ORD100794,2023-05-22,CUST0161,Karim Khalil,Cairo,Consumer,Sports,Dumbbell Set,1,1867.96,0.0,1867.96,1045.86,822.1,Mobile Wallet,Online,,3,3.0,False,False
ORD105021,2025-07-09,CUST0287,Karim Aziz,Cairo,SMB,Beauty,Skincare Set,1,801.67,0.0,801.67,344.88,456.79,Mobile Wallet,Online,Sara M.,0,2.0,False,False
ORD100911,2023-06-23,CUST0111,Salma Mahmoud,Giza,Consumer,Electronics,Bluetooth Speaker,1,911.98,0.0,911.98,549.37,362.61,Installment,Online,Sara M.,3,2.0,False,False
ORD100055,2023-01-13,CUST0290,Yasmin Farouk,Giza,Consumer,Sports,Running Shoes,1,1546.25,0.0,1546.25,886.64,659.61,Cash,In-store,Khaled T.,0,5.0,False,False
ORD102596,2024-05-25,CUST0135,Heba Farouk,Cairo,Enterprise,Electronics,Phone Case,1,266.99,0.0,266.99,86.81,180.18,Card,Online,Nourhan S.,2,3.0,False,False
ORD104564,2025-04-17,CUST0064,Khaled Mahmoud,Mansoura,Consumer,Clothing,Women's Dress,2,859.66,0.0,1719.32,786.24,933.08,Mobile Wallet,Online,Youssef A.,4,4.0,False,False
ORD100754,2023-05-14,CUST0022,Hassan Sherif,Giza,Consumer,Clothing,Women's Dress,1,954.54,0.0,954.54,413.43,541.11,Card,In-store,Khaled T.,0,5.0,False,False
ORD105253,2025-08-29,CUST0051,Yasmin El-Sayed,Cairo,Enterprise,Groceries,Olive Oil 1L,1,277.26,15.0,235.67,171.41,64.26,Card,In-store,Khaled T.,0,4.0,True,False
ORD105961,2025-12-12,CUST0130,Salma El-Sayed,Cairo,Consumer,Beauty,Makeup Kit,1,552.87,0.0,552.87,239.69,313.18,Cash,Online,Khaled T.,2,5.0,False,False
ORD103826,2025-01-12,CUST0397,Tarek El-Sayed,Alexandria,SMB,Clothing,Women's Dress,2,939.73,0.0,1879.46,784.14,1095.32,Card,In-store,Nourhan S.,0,3.0,False,False
ORD105304,2025-09-08,CUST0460,Karim Ibrahim,Tanta,Consumer,Home & Kitchen,Air Fryer,1,2969.22,0.0,2969.22,1664.92,1304.3,Card,Online,,5,5.0,False,False
ORD101300,2023-10-03,CUST0505,Ahmed Abdel Rahman,Alexandria,SMB,Groceries,Rice 5kg,1,203.77,0.0,203.77,153.64,50.13,Mobile Wallet,In-store,Khaled T.,0,3.0,False,False
ORD103883,2025-01-22,CUST0078,Ahmed Hassan,Alexandria,Consumer,Home & Kitchen,Vacuum Cleaner,2,3433.22,0.0,6866.44,3897.16,2969.28,Cash,In-store,Sara M.,0,5.0,False,False
ORD104921,2025-06-19,CUST0588,Nourhan Sherif,Aswan,SMB,GROCERIES,Rice 5kg,1,217.44,0.0,217.44,148.99,68.45,Cash,Online,Sara M.,1,3.0,False,False
ORD100766,2023-05-16,CUST0158,Salma Abdel Rahman,Mansoura,Consumer,Electronics,Bluetooth Speaker,2,935.44,0.0,1870.88,1113.72,757.16,Card,Phone,Nourhan S.,0,4.0,False,False
ORD100041,2023-01-08,CUST0502,Mahmoud Mahmoud,Giza,Consumer,Electronics,Bluetooth Speaker,1,929.9,0.0,929.9,532.5,397.4,Card,Online,,2,5.0,False,False
ORD104088,2025-02-17,CUST0502,Mahmoud Mahmoud,Giza,Consumer,Clothing,Women's Dress,2,893.74,0.0,1787.48,823.78,963.7,Card,Online,Nourhan S.,3,3.0,False,False
ORD105156,2025-08-06,CUST0442,Youssef Ibrahim,Mansoura,SMB,Home & Kitchen,Cookware Set,1,2186.89,0.0,2186.89,1274.6,912.29,Cash,Online,,1,5.0,False,False
ORD104699,2025-05-11,CUST0286,Tarek Aziz,Giza,SMB,Home & Kitchen,Coffee Maker,1,1487.22,0.0,1487.22,820.53,666.69,Card,Online,Omar F.,4,3.0,False,False
ORD104886,2025-06-13,CUST0009,Yasmin Abdel Rahman,Cairo,Consumer,Beauty,Skincare Set,2,743.57,0.0,1487.14,733.16,753.98,Installment,Phone,Youssef A.,0,4.0,False,False
ORD101293,2023-10-02,CUST0565,Yasmin Mostafa,Cairo,Consumer,Clothing,Women's Dress,1,887.97,0.0,887.97,418.62,469.35,Cash,In-store,Nourhan S.,0,4.0,False,False
ORD105732,2025-11-18,CUST0179,Ahmed Khalil,Cairo,Consumer,Clothing,Hoodie,1,599.61,0.0,599.61,302.76,296.85,Card,Online,,0,5.0,False,False
ORD100329,2023-03-12,CUST0128,Rania Aziz,Alexandria,Consumer,Beauty,Hair Dryer,2,969.23,0.0,1938.46,869.02,1069.44,Card,In-store,Youssef A.,0,5.0,False,False
ORD105344,2025-09-14,CUST0457,Laila Hassan,Cairo,Enterprise,Sports,Dumbbell Set,1,1779.01,0.0,1779.01,1066.94,712.07,Installment,Online,Khaled T.,5,3.0,False,False
ORD105767,2025-11-21,CUST0389,Adel Aziz,Giza,Enterprise,Clothing,Women's Dress,1,953.86,25.0,715.4,409.01,306.39,Card,Online,Omar F.,4,3.0,True,False
ORD100488,2023-04-04,CUST0462,Mona Farouk,Tanta,Enterprise,Sports,Football,2,380.7,0.0,761.4,365.18,396.22,Mobile Wallet,In-store,,0,4.0,False,False
ORD105669,2025-11-08,CUST0210,Dina Sherif,Alexandria,Consumer,Beauty,Hair Dryer,1,897.18,0.0,897.18,466.01,431.17,Card,In-store,Khaled T.,0,4.0,False,False
ORD103424,2024-11-16,CUST0072,Omar Ibrahim,Mansoura,Consumer,Electronics,Wireless Earbuds,5,1150.04,0.0,5750.2,3854.2,1896.0,Cash,Online,Sara M.,5,5.0,False,False
ORD104198,2025-03-02,CUST0372,Karim Sherif,Alexandria,SMB,Clothing,Hoodie,3,674.84,15.0,1720.84,944.04,776.8,Mobile Wallet,In-store,Nourhan S.,0,5.0,True,False
ORD101730,2023-12-29,CUST0180,Yasmin Farouk,Aswan,Consumer,Home & Kitchen,Coffee Maker,1,1495.37,0.0,1495.37,829.51,665.86,Cash,In-store,Mona K.,0,2.0,False,False
ORD102502,2024-05-09,CUST0410,Nourhan Abdel Rahman,Aswan,Enterprise,Home & Kitchen,Coffee Maker,1,1388.0,0.0,1388.0,833.93,554.07,Installment,Online,,7,5.0,False,False
ORD103513,2024-11-27,CUST0167,Tarek Sherif,Cairo,Consumer,Sports,Football,1,355.57,10.0,320.01,175.21,144.8,Card,In-store,Sara M.,0,5.0,True,False
ORD103043,2024-09-03,CUST0023,Mona Mostafa,Cairo,Consumer,Clothing,Hoodie,1,656.4,0.0,656.4,308.29,348.11,Card,In-store,Sara M.,0,2.0,False,False
ORD101058,2023-08-01,CUST0384,Heba Khalil,Cairo,Consumer,Electronics,Phone Case,1,238.7,0.0,238.7,92.91,145.79,Mobile Wallet,In-store,,0,5.0,False,False
ORD105490,2025-10-10,CUST0213,Khaled Mostafa,mansoura,Consumer,Groceries,Olive Oil 1L,1,264.35,5.0,251.13,178.67,72.46,Card,Online,Khaled T.,2,3.0,True,False
ORD102729,2024-06-18,CUST0456,Laila Mahmoud,Alexandria,Consumer,Sports,Dumbbell Set,1,1851.46,0.0,1851.46,1100.98,750.48,Cash,Online,Nourhan S.,2,5.0,False,False
ORD105562,2025-10-23,CUST0169,Sara Mostafa,Alexandria,Consumer,Clothing,Women's Dress,1,907.2,5.0,861.84,416.13,445.71,Card,In-store,Sara M.,0,4.0,True,False
ORD104815,2025-06-01,CUST0501,Hassan Abdel Rahman,Tanta,Consumer,Beauty,Makeup Kit,2,607.45,0.0,1214.9,523.86,691.04,Card,Online,,0,4.0,False,False
ORD105700,2025-11-13,CUST0263,Mahmoud El-Sayed,Tanta,SMB,Home & Kitchen,Blender,1,1114.12,0.0,1114.12,597.03,517.09,Cash,Online,Khaled T.,4,5.0,False,False
ORD103355,2024-11-04,CUST0586,Mona Ibrahim,Alexandria,Consumer,Clothing,Sneakers,1,1330.33,0.0,1330.33,721.23,609.1,Card,In-store,Mona K.,0,3.0,False,False
ORD104415,2025-03-26,CUST0379,Youssef Mostafa,Mansoura,SMB,Electronics,Bluetooth Speaker,1,946.5,0.0,946.5,531.62,414.88,Card,Online,Youssef A.,1,4.0,False,False
ORD100303,2023-03-09,CUST0371,Heba El-Sayed,Cairo,Consumer,Home & Kitchen,Coffee Maker,1,1392.68,15.0,1183.78,860.7,323.08,Card,In-store,Mona K.,0,1.0,True,False
ORD102001,2024-02-19,CUST0438,Ahmed Farouk,Mansoura,Consumer,Home & Kitchen,Vacuum Cleaner,1,2995.16,0.0,2995.16,1824.67,1170.49,Cash,Online,Omar F.,2,5.0,False,False
ORD103582,2024-12-02,CUST0276,Omar Aziz,Mansoura,Consumer,Electronics,Phone Case,1,245.48,0.0,245.48,88.64,156.84,Cash,In-store,Omar F.,0,,False,False
ORD104172,2025-02-27,CUST0146,Karim Ibrahim,Cairo,Consumer,Home & Kitchen,Blender,1,1167.26,0.0,1167.26,574.5,592.76,Card,Online,Sara M.,4,5.0,False,False
ORD105570,2025-10-23,CUST0583,Salma Farouk,Cairo,Consumer,Electronics,Phone Case,2,253.44,0.0,506.88,172.38,334.5,Mobile Wallet,In-store,Omar F.,0,5.0,False,False
ORD102104,2024-03-06,CUST0418,Nada Mostafa,Cairo,Consumer,Home & Kitchen,Coffee Maker,3,1441.17,0.0,4323.51,2675.55,1647.96,Cash,In-store,Khaled T.,0,3.0,False,False
ORD103198,2024-10-01,CUST0530,Adel Ibrahim,Alexandria,SMB,Electronics,Phone Case,1,266.6,0.0,266.6,87.09,179.51,Card,Online,Omar F.,1,5.0,False,False
ORD100969,2023-07-07,CUST0511,Hassan Hassan,Mansoura,Consumer,Home & Kitchen,Coffee Maker,1,1600.98,0.0,1600.98,845.05,755.93,Cash,Online,Omar F.,2,5.0,False,False
ORD103618,2024-12-09,CUST0509,Hassan Sherif,Giza,SMB,Beauty,Makeup Kit,2,580.33,0.0,1160.66,484.08,676.58,Installment,Online,,3,5.0,False,False
ORD105895,2025-12-01,CUST0544,Salma Mahmoud,Mansoura,Enterprise,Electronics,Power Bank,1,603.38,0.0,603.38,340.94,262.44,Card,Online,,1,3.0,False,False
ORD100437,2023-03-27,CUST0158,Salma Abdel Rahman,Mansoura,Consumer,Sports,Dumbbell Set,3,1736.32,15.0,4427.62,3448.56,979.06,Mobile Wallet,Phone,Omar F.,0,,True,False
ORD100876,2023-06-12,CUST0408,Khaled Aziz,Giza,Consumer,Sports,Dumbbell Set,2,1814.26,0.0,3628.52,2239.62,1388.9,Cash,Online,,1,5.0,False,False
ORD105879,2025-11-30,CUST0575,Adel Ibrahim,Alexandria,SMB,Beauty,Perfume,1,1323.08,10.0,1190.77,588.37,602.4,Installment,In-store,Khaled T.,0,4.0,True,False
ORD105500,2025-10-11,CUST0299,Rania Khalil,Cairo,Enterprise,Beauty,Makeup Kit,1,614.33,0.0,614.33,243.3,371.03,Card,In-store,Youssef A.,0,3.0,False,False
ORD102312,2024-04-01,CUST0003,Omar Sherif,Alexandria,Consumer,Clothing,Jeans,1,710.63,0.0,710.63,331.65,378.98,Mobile Wallet,Online,Khaled T.,7,5.0,False,False
ORD102642,2024-06-03,CUST0356,Nourhan Farouk,Cairo,Consumer,Home & Kitchen,Coffee Maker,1,1487.35,0.0,1487.35,833.97,653.38,Card,Online,Youssef A.,3,5.0,False,False
ORD100825,2023-05-30,CUST0171,Heba Hassan,Aswan,Consumer,CLOTHING,Sneakers,1,1406.63,0.0,1406.63,726.78,679.85,Card,Online,Youssef A.,1,3.0,False,False
ORD105325,2025-09-12,CUST0466,Nourhan Hassan,Alexandria,Consumer,Beauty,Skincare Set,1,739.56,0.0,739.56,344.46,395.1,Cash,In-store,Sara M.,0,5.0,False,False
ORD105918,2025-12-05,CUST0094,Sara Mahmoud,Alexandria,Consumer,Groceries,Honey Jar,1,334.83,0.0,334.83,195.4,139.43,Installment,Online,Khaled T.,0,5.0,False,False
ORD102848,2024-07-15,CUST0201,Amr Ibrahim,Mansoura,SMB,Beauty,Perfume,3,1245.67,20.0,2989.61,1731.12,1258.49,Card,Online,Nourhan S.,1,4.0,True,False
ORD100024,2023-01-05,CUST0582,Khaled Abdel Rahman,alexandria,Consumer,Electronics,Bluetooth Speaker,1,888.24,0.0,888.24,564.0,324.24,Card,Online,Mona K.,3,4.0,False,False
ORD104753,2025-05-21,CUST0159,Mona Sherif,Alexandria,SMB,Home & Kitchen,Coffee Maker,1,1388.4,0.0,1388.4,829.73,558.67,Mobile Wallet,In-store,Omar F.,0,5.0,False,False
ORD102920,2024-08-02,CUST0517,Omar Mostafa,Alexandria,Consumer,Electronics,Smart Watch,1,3449.81,0.0,3449.81,2106.31,1343.5,Mobile Wallet,In-store,Khaled T.,0,5.0,False,False
ORD104471,2025-04-01,CUST0579,Omar Aziz,tanta,Consumer,Clothing,Jeans,1,776.64,0.0,776.64,329.62,447.02,Cash,Phone,Nourhan S.,0,3.0,False,False
ORD102282,2024-03-28,CUST0467,Omar Hassan,giza,Consumer,Electronics,Smart Watch,3,3230.31,0.0,9690.93,6514.92,3176.01,Installment,Online,Omar F.,4,4.0,False,False
ORD102025,2024-02-24,CUST0559,Adel Hassan,Giza,Enterprise,Clothing,Women's Dress,3,905.12,0.0,2715.36,1209.57,1505.79,Mobile Wallet,Online,,3,4.0,False,False
ORD103273,2024-10-17,CUST0354,Karim Mostafa,Cairo,Consumer,Home & Kitchen,Vacuum Cleaner,1,3309.45,0.0,3309.45,1836.38,1473.07,Card,In-store,Khaled T.,0,4.0,False,False
ORD105443,2025-10-02,CUST0248,Karim Mostafa,Mansoura,Consumer,Beauty,Perfume,1,1245.42,0.0,1245.42,577.48,667.94,Card,Online,,1,,False,False
ORD103758,2025-01-03,CUST0154,Salma Aziz,Cairo,Consumer,Groceries,Honey Jar,1,339.85,0.0,339.85,206.44,133.41,Cash,Online,Sara M.,4,3.0,False,False
ORD105868,2025-11-29,CUST0578,Tarek Aziz,Cairo,Consumer,Groceries,Honey Jar,1,344.32,15.0,292.67,197.32,95.35,Mobile Wallet,In-store,Sara M.,0,3.0,True,False
ORD104955,2025-06-25,CUST0330,Heba Ibrahim,Cairo,SMB,Beauty,Perfume,2,1266.16,20.0,2025.86,1190.78,835.08,Cash,Phone,Youssef A.,0,4.0,True,False
ORD104306,2025-03-14,CUST0573,Heba Mahmoud,Cairo,Consumer,Beauty,Hair Dryer,1,863.82,0.0,863.82,459.91,403.91,Mobile Wallet,Online,Youssef A.,4,,False,False
ORD105208,2025-08-19,CUST0358,Amr Aziz,cairo,Consumer,Groceries,Olive Oil 1L,5,294.8,0.0,1474.0,856.45,617.55,Card,Online,Khaled T.,0,5.0,False,False
ORD105776,2025-11-22,CUST0359,Rania Abdel Rahman,Tanta,SMB,Sports,Yoga Mat,1,450.55,20.0,360.44,214.53,145.91,Cash,Online,Mona K.,5,4.0,True,False
ORD102406,2024-04-19,CUST0093,Nourhan Mahmoud,Giza,Consumer,Beauty,Perfume,1,1235.84,0.0,1235.84,603.51,632.33,Card,Online,,0,5.0,False,False
ORD104842,2025-06-05,CUST0373,Tarek Aziz,Cairo,Consumer,Electronics,Smart Watch,1,3617.44,0.0,3617.44,2152.81,1464.63,Mobile Wallet,Phone,Mona K.,0,4.0,False,False
ORD102355,2024-04-10,CUST0172,Amr El-Sayed,Giza,Consumer,Clothing,Jeans,2,713.77,10.0,1284.79,654.6,630.19,Card,Online,,1,4.0,True,False
ORD104580,2025-04-19,CUST0308,Nada Hassan,Cairo,SMB,Electronics,Smart Watch,2,3634.88,0.0,7269.76,4267.42,3002.34,Installment,Online,Nourhan S.,2,5.0,False,False
ORD105863,2025-11-29,CUST0159,Mona Sherif,Alexandria,SMB,Home & Kitchen,Air Fryer,2,2585.92,20.0,4137.47,3276.4,861.07,Card,In-store,Youssef A.,0,4.0,True,False
ORD105444,2025-10-02,CUST0589,Yasmin Mahmoud,Cairo,Consumer,Clothing,Men's T-Shirt,1,353.72,0.0,-353.72,142.85,-210.87,Mobile Wallet,Online,,4,5.0,False,True
ORD105459,2025-10-04,CUST0031,Dina Mostafa,aswan,Consumer,Clothing,Men's T-Shirt,2,376.25,0.0,752.5,314.14,438.36,Cash,Phone,Mona K.,0,1.0,False,False
ORD106049,2025-12-30,CUST0087,Karim Ibrahim,Tanta,Consumer,Clothing,Sneakers,2,1491.52,0.0,-2983.04,1365.86,-1617.18,Cash,Online,,2,5.0,False,True
ORD102997,2024-08-21,CUST0557,Omar Sherif,Giza,Enterprise,Groceries,Coffee 250g,1,173.25,0.0,173.25,99.57,73.68,Mobile Wallet,Online,Youssef A.,7,3.0,False,False
ORD104295,2025-03-13,CUST0099,Mahmoud Ibrahim,Giza,Enterprise,Sports,Football,1,386.46,0.0,386.46,177.77,208.69,Card,Online,,4,5.0,False,False
ORD104656,2025-05-03,CUST0310,Adel Farouk,Cairo,Consumer,Sports,Yoga Mat,1,416.63,0.0,416.63,214.44,202.19,Cash,Online,Khaled T.,2,,False,False
ORD103292,2024-10-20,CUST0142,Laila El-Sayed,Mansoura,Consumer,Electronics,Wireless Earbuds,1,1240.95,0.0,1240.95,778.44,462.51,Cash,Online,Omar F.,7,5.0,False,False
ORD101074,2023-08-06,CUST0571,Yasmin Khalil,Cairo,Consumer,Home & Kitchen,Vacuum Cleaner,1,2964.88,0.0,2964.88,1932.73,1032.15,Card,Online,Omar F.,3,5.0,False,False
ORD101062,2023-08-03,CUST0462,Mona Farouk,Tanta,Enterprise,Electronics,Bluetooth Speaker,1,1016.59,0.0,1016.59,565.9,450.69,Cash,Online,Khaled T.,3,4.0,False,False
ORD103259,2024-10-14,CUST0599,Mahmoud Khalil,Mansoura,Consumer,Clothing,Sneakers,2,1486.3,0.0,2972.6,1464.34,1508.26,Cash,Online,Sara M.,7,4.0,False,False
ORD101784,2024-01-06,CUST0095,Mahmoud Khalil,Aswan,Consumer,Clothing,Jeans,1,722.78,0.0,722.78,305.63,417.15,Mobile Wallet,Online,,2,5.0,False,False
ORD103721,2024-12-29,CUST0054,Yasmin Khalil,Cairo,SMB,Clothing,Hoodie,1,670.27,0.0,670.27,300.07,370.2,Installment,Online,Nourhan S.,0,2.0,False,False
ORD102439,2024-04-26,CUST0524,Hassan Ibrahim,Giza,Consumer,Clothing,Men's T-Shirt,2,370.43,0.0,740.86,309.8,431.06,Card,Online,,2,4.0,False,False
ORD105900,2025-12-03,CUST0018,Adel Mahmoud,Cairo,Consumer,Sports,Yoga Mat,1,447.98,0.0,447.98,213.21,234.77,Installment,In-store,Youssef A.,0,4.0,False,False
ORD105524,2025-10-16,CUST0402,Yasmin Hassan,aswan,Consumer,Electronics,Smart Watch,1,3439.8,0.0,-3439.8,2113.91,-1325.89,Card,Online,Youssef A.,3,3.0,False,True
ORD102858,2024-07-18,CUST0546,Youssef Khalil,Alexandria,Consumer,Beauty,Makeup Kit,1,581.79,0.0,581.79,246.87,334.92,Installment,In-store,Omar F.,0,1.0,False,False
ORD102694,2024-06-12,CUST0394,Karim Mostafa,Alexandria,SMB,Beauty,Perfume,2,1360.73,0.0,2721.46,1155.94,1565.52,Mobile Wallet,In-store,Sara M.,0,1.0,False,False
ORD101192,2023-09-10,CUST0013,Karim Sherif,Giza,Consumer,Home & Kitchen,Blender,3,1117.81,0.0,3353.43,1856.4,1497.03,Cash,In-store,Youssef A.,0,1.0,False,False
ORD101138,2023-08-27,CUST0194,Laila Farouk,Cairo,Consumer,Electronics,Phone Case,2,260.45,0.0,520.9,184.88,336.02,Card,Online,Youssef A.,7,5.0,False,False
